"DATES"	"MOMENT"	"TQR"	"RPE"	"DURATION"	"SLEEP"	"PERSON_ID"	"ID"	"TQR_OF_RPE"
19-APR-13	"O"			0	4	5	36051	
20-APR-13	"A"	11	18	30	0	5	36052	
20-APR-13	"O"	15	16	120	10	5	36053	
21-APR-13	"A"			0	0	5	36054	
21-APR-13	"O"	13	16	60	9	5	36055	
22-APR-13	"A"	12	14	120	0	5	36056	
22-APR-13	"O"	14	15	90	8	5	36057	
23-APR-13	"A"	12	16	45	1	5	36058	
23-APR-13	"O"	13	13	100	9	5	36059	
24-APR-13	"A"	14	15	60	0	5	36060	
24-APR-13	"O"			0	8	5	36061	
25-APR-13	"A"	12	15	90	0	5	36062	
25-APR-13	"O"	12	13	60	8	5	36063	
26-APR-13	"A"			0	0	5	36064	
26-APR-13	"O"	12	13	36	8	5	36065	
27-APR-13	"A"	9	14	40	0	5	36066	
27-APR-13	"O"	13	17	65	7	5	36067	
28-APR-13	"A"	9	15	100	0	5	36068	
28-APR-13	"O"	11	16	65	8	5	36069	
29-APR-13	"A"			0	8	5	36070	
29-APR-13	"O"			0	8	5	36071	
30-APR-13	"A"	11	13	40	0	5	36072	
30-APR-13	"O"	12	15	70	9	5	36073	
01-MAY-13	"A"			0	0	5	36074	
01-MAY-13	"O"			0	9	5	36075	
02-MAY-13	"A"	12	11	60	0	5	36076	
02-MAY-13	"O"	14	16	70	8	5	36077	
03-MAY-13	"A"			0	0	5	36078	
03-MAY-13	"O"			0	5	5	36079	
04-MAY-13	"A"			0	0	5	36080	
04-MAY-13	"O"	13	14	90	10	5	36081	
05-MAY-13	"A"			0	0	5	36082	
05-MAY-13	"O"	13	13	100	7	5	36083	
06-MAY-13	"A"	14	15	55	0	5	36084	
06-MAY-13	"O"			0	9	5	36085	
07-MAY-13	"A"	14	13	75	0	5	36086	
07-MAY-13	"O"			0	8	5	36087	
08-MAY-13	"A"	14	15	90	0	5	36088	
08-MAY-13	"O"			0	7	5	36089	
09-MAY-13	"A"	15	15	120	0	5	36090	
09-MAY-13	"O"			0	10	5	36091	
10-MAY-13	"A"			0	0	5	36092	
10-MAY-13	"O"	14	15	90	10	5	36093	
11-MAY-13	"A"			0	0	5	36094	
11-MAY-13	"O"	12	14	30	9	5	36095	
12-MAY-13	"A"			0	0	5	36096	
12-MAY-13	"O"	15	15	160	9	5	36097	
13-MAY-13	"A"	13	12	60	0	5	36098	
13-MAY-13	"O"			0	7	5	36099	
14-MAY-13	"A"	13	14	90	0	5	36100	
14-MAY-13	"O"			0	8	5	36101	
15-MAY-13	"A"	13	16	60	0	5	36102	
15-MAY-13	"O"			0	8	5	36103	
16-MAY-13	"A"	14	14	45	0	5	36104	
16-MAY-13	"O"			0	8	5	36105	
17-MAY-13	"A"	14	14	90	0	5	36106	
17-MAY-13	"O"			0	8	5	36107	
18-MAY-13	"A"			0	0	5	36108	
18-MAY-13	"O"			0	8	5	36109	
19-MAY-13	"A"			0	0	5	36110	
19-MAY-13	"O"			0	8	5	36111	
20-MAY-13	"A"	15	14	120	0	5	36112	
20-MAY-13	"O"			0	11	5	36113	
21-MAY-13	"A"	14	14	75	0	5	36114	
21-MAY-13	"O"			0	7	5	36115	
22-MAY-13	"A"			0	0	5	36116	
22-MAY-13	"O"			0	8	5	36117	
23-MAY-13	"A"			0	0	5	36118	
23-MAY-13	"O"			0	8	5	36119	
24-MAY-13	"A"	16	15	90	0	5	36120	
24-MAY-13	"O"			0	8	5	36121	
25-MAY-13	"A"			0	0	5	36122	
25-MAY-13	"O"			0	10	5	36123	
26-MAY-13	"A"			0	0	5	36124	
26-MAY-13	"O"			0	10	5	36125	
27-MAY-13	"A"			0	0	5	36126	
27-MAY-13	"O"			0	8	5	36127	
28-MAY-13	"A"			0	0	5	36128	
28-MAY-13	"O"			0	8	5	36129	
29-MAY-13	"A"	15	15	90	0	5	36130	
29-MAY-13	"O"			0	8	5	36131	
30-MAY-13	"A"			0	0	5	36132	
30-MAY-13	"O"			0	8	5	36133	
31-MAY-13	"A"	15	15	90	0	5	36134	
31-MAY-13	"O"			0	8	5	36135	
01-JUN-13	"A"			0	0	5	36136	
01-JUN-13	"O"			0	8	5	36137	
02-JUN-13	"A"			0	0	5	36138	
02-JUN-13	"O"			0	8	5	36139	
03-JUN-13	"A"	15	15	45	0	5	36140	
03-JUN-13	"O"			0	8	5	36141	
04-JUN-13	"A"			0	0	5	36142	
04-JUN-13	"O"			0	8	5	36143	
05-JUN-13	"A"	15	15	100	0	5	36144	
05-JUN-13	"O"			0	8	5	36145	
06-JUN-13	"A"	14	16	45	0	5	36146	
06-JUN-13	"O"			0	8	5	36147	
07-JUN-13	"A"	14	14	90	0	5	36148	
07-JUN-13	"O"			0	8	5	36149	
08-JUN-13	"A"			0	0	5	36150	
08-JUN-13	"O"			0	9	5	36151	
09-JUN-13	"A"	15	15	50	0	5	36152	
09-JUN-13	"O"			0	10	5	36153	
10-JUN-13	"A"	16	17	50	0	5	36154	
10-JUN-13	"O"			0	8	5	36155	
11-JUN-13	"A"	14	12	60	0	5	36156	
11-JUN-13	"O"			0	9	5	36157	
12-JUN-13	"A"	14	15	120	0	5	36158	
12-JUN-13	"O"			0	8	5	36159	
13-JUN-13	"A"	15	11	45	0	5	36160	
13-JUN-13	"O"	15	14	45	8	5	36161	
14-JUN-13	"A"			0	0	5	36162	
14-JUN-13	"O"			0	8	5	36163	
15-JUN-13	"A"			0	0	5	36164	
15-JUN-13	"O"	14	15	100	8	5	36165	
16-JUN-13	"A"			0	0	5	36166	
16-JUN-13	"O"	14	13	45	9	5	36167	
17-JUN-13	"A"	15	16	55	0	5	36168	
17-JUN-13	"O"			0	8	5	36169	
18-JUN-13	"A"	15	16	60	0	5	36170	
18-JUN-13	"O"			0	8	5	36171	
19-JUN-13	"A"	12	15	90	0	5	36172	
19-JUN-13	"O"			0	7	5	36173	
20-JUN-13	"A"	11	14	55	0	5	36174	
20-JUN-13	"O"			0	9	5	36175	
21-JUN-13	"A"	11	15	90	0	5	36176	
21-JUN-13	"O"			0	9	5	36177	
22-JUN-13	"A"	12	16	45	0	5	36178	
22-JUN-13	"O"			0	8	5	36179	
23-JUN-13	"A"			0	0	5	36180	
23-JUN-13	"O"	11	13	40	8	5	36181	
24-JUN-13	"A"	13	16	55	0	5	36182	
24-JUN-13	"O"			0	8	5	36183	
25-JUN-13	"A"	12	14	75	0	5	36184	
25-JUN-13	"O"			0	7	5	36185	
26-JUN-13	"A"	13	15	90	0	5	36186	
26-JUN-13	"O"			0	8	5	36187	
27-JUN-13	"A"	12	15	75	0	5	36188	
27-JUN-13	"O"			0	10	5	36189	
28-JUN-13	"A"	13	14	75	0	5	36190	
28-JUN-13	"O"			0	8	5	36191	
29-JUN-13	"A"	13	15	60	0	5	36192	
29-JUN-13	"O"	14	13	60	8	5	36193	
30-JUN-13	"A"			0	0	5	36194	
30-JUN-13	"O"	13	14	55	10	5	36195	
01-JUL-13	"A"	14	15	55	0	5	36196	
01-JUL-13	"O"			0	8	5	36197	
02-JUL-13	"A"	16	15	75	0	5	36198	
02-JUL-13	"O"			0	9	5	36199	
03-JUL-13	"A"	15	16	90	0	5	36200	
03-JUL-13	"O"			0	9	5	36201	
04-JUL-13	"A"	14	16	75	0	5	36202	
04-JUL-13	"O"			0	8	5	36203	
05-JUL-13	"A"	14	14	75	0	5	36204	
05-JUL-13	"O"			0	10	5	36205	
06-JUL-13	"A"			0	0	5	36206	
06-JUL-13	"O"	15	12	75	9	5	36207	
07-JUL-13	"A"			0	0	5	36208	
07-JUL-13	"O"	12	16	70	9	5	36209	
08-JUL-13	"A"			0	0	5	36210	
08-JUL-13	"O"			0	8	5	36211	
09-JUL-13	"A"	15	14	90	0	5	36212	
09-JUL-13	"O"			0	8	5	36213	
10-JUL-13	"A"	14	14	75	0	5	36214	
10-JUL-13	"O"			0	9	5	36215	
11-JUL-13	"A"	15	14	90	0	5	36216	
11-JUL-13	"O"			0	10	5	36217	
12-JUL-13	"A"	13	14	75	0	5	36218	
12-JUL-13	"O"			0	8	5	36219	
13-JUL-13	"A"			0	0	5	36220	
13-JUL-13	"O"	15	11	25	10	5	36221	
14-JUL-13	"A"			0	0	5	36222	
14-JUL-13	"O"	14	16	50	9	5	36223	
15-JUL-13	"A"			0	0	5	36224	
15-JUL-13	"O"			0	8	5	36225	
16-JUL-13	"A"	16	16	90	0	5	36226	
16-JUL-13	"O"			0	8	5	36227	
17-JUL-13	"A"	14	14	75	0	5	36228	
17-JUL-13	"O"			0	9	5	36229	
18-JUL-13	"A"	16	17	90	0	5	36230	
18-JUL-13	"O"			0	9	5	36231	
19-JUL-13	"A"	13	15	75	0	5	36232	
19-JUL-13	"O"			0	8	5	36233	
20-JUL-13	"A"	13	13	30	0	5	36234	
20-JUL-13	"O"			0	9	5	36235	
21-JUL-13	"A"			0	0	5	36236	
21-JUL-13	"O"	12	13	40	4	5	36237	
22-JUL-13	"A"			0	0	5	36238	
22-JUL-13	"O"			0	0	5	36239	
	""						36240	
	""						36241	
	""						36242	
	""						36243	
	""						36244	
	""						36245	
	""						36246	
	""						36247	
	""						36248	
	""						36249	
	""						36250	
	""						36251	
11-JAN-11	"A"	11	16	80		4	39408	
11-JAN-11	"O"				8	4	39409	
11-FEB-11	"A"	14	12	120		4	39410	
11-FEB-11	"O"				9	4	39411	
11-MAR-11	"A"	12	14	90		4	39412	
11-MAR-11	"O"				10	4	39413	
11-APR-11	"A"	15	12	60		4	39414	
11-APR-11	"O"				7	4	39415	
11-MAY-11	"A"					4	39416	
11-MAY-11	"O"	11	11	42	9	4	39417	
11-JUN-11	"A"					4	39418	
11-JUN-11	"O"				9	4	39419	
11-JUL-11	"A"					4	39420	
11-JUL-11	"O"	10	16	48	8	4	39421	
11-AUG-11	"A"	12	15	90		4	39422	
11-AUG-11	"O"				8	4	39423	
11-SEP-11	"A"	15	13	100		4	39424	
11-SEP-11	"O"				10	4	39425	
11-OCT-11	"A"	12	15	80		4	39426	
11-OCT-11	"O"				9	4	39427	
11-NOV-11	"A"	15	13	90		4	39428	
11-NOV-11	"O"				9	4	39429	
11-DEC-11	"A"	15	13	60		4	39430	
11-DEC-11	"O"	14	12	60	7	4	39431	
12-JAN-11	"A"	13	13	60		4	39432	
12-JAN-11	"O"				8	4	39433	
12-FEB-11	"A"					4	39434	
12-FEB-11	"O"				7	4	39435	
12-MAR-11	"A"					4	39436	
12-MAR-11	"O"	15	11	150	8	4	39437	
12-APR-11	"A"					4	39438	
12-APR-11	"O"				9	4	39439	
12-MAY-11	"A"	13	13	60		4	39440	
12-MAY-11	"O"				9	4	39441	
12-JUN-11	"A"	15	14	110		4	39442	
12-JUN-11	"O"				9	4	39443	
12-JUL-11	"A"	15	12	120		4	39444	
12-JUL-11	"O"				9	4	39445	
12-AUG-11	"A"	14	14	90		4	39446	
12-AUG-11	"O"				9	4	39447	
12-SEP-11	"A"					4	39448	
12-SEP-11	"O"				9	4	39449	
12-OCT-11	"A"					4	39450	
12-OCT-11	"O"	16	14	120	8	4	39451	
12-NOV-11	"A"					4	39452	
12-NOV-11	"O"				9	4	39453	
12-DEC-11	"A"					4	39454	
12-DEC-11	"O"	12	14	74	8	4	39455	
01-JAN-12	"A"	12	13	65		4	39456	
01-JAN-12	"O"			0	10	4	39457	
01-FEB-12	"A"	14	13	57		4	39458	
01-FEB-12	"O"			0	9	4	39459	
01-MAR-12	"A"	15	13	75		4	39460	
01-MAR-12	"O"	14	12	40	9	4	39461	
01-APR-12	"A"			0		4	39462	
01-APR-12	"O"	14	13	60	10	4	39463	
01-MAY-12	"A"	14	16	75		4	39464	
01-MAY-12	"O"			0	11	4	39465	
01-JUN-12	"A"			0		4	39466	
01-JUN-12	"O"			0	10	4	39467	
01-JUL-12	"A"			0		4	39468	
01-JUL-12	"O"	13	16	50	9	4	39469	
01-AUG-12	"A"	13	14	92		4	39470	
01-AUG-12	"O"			0	11	4	39471	
01-SEP-12	"A"	14	14	65		4	39472	
01-SEP-12	"O"			0	9	4	39473	
01-OCT-12	"A"	15	15	100		4	39474	
01-OCT-12	"O"	12	14	15	8	4	39475	
01-NOV-12	"A"	14	14	60		4	39476	
01-NOV-12	"O"			0	8	4	39477	
01-DEC-12	"A"			0		4	39478	
01-DEC-12	"O"			0	8	4	39479	
02-JAN-12	"A"	14	13	90		4	39480	
02-JAN-12	"O"	13	14	57	8	4	39481	
02-FEB-12	"A"	16	14	90		4	39482	
02-FEB-12	"O"			0	10	4	39483	
02-MAR-12	"A"	14	14	64		4	39484	
02-MAR-12	"O"			0	9	4	39485	
02-APR-12	"A"			0		4	39486	
02-APR-12	"O"	13	15	35	9	4	39487	
02-MAY-12	"A"	18	15	33		4	39488	
02-MAY-12	"O"			0	8	4	39489	
02-JUN-12	"A"			0		4	39490	
02-JUN-12	"O"			0	8	4	39491	
02-JUL-12	"A"	16	12	100		4	39492	
02-JUL-12	"O"			0	9	4	39493	
02-AUG-12	"A"	14	14	80		4	39494	
02-AUG-12	"O"	14	9	50	8	4	39495	
02-SEP-12	"A"	16	13	90		4	39496	
02-SEP-12	"O"			0	10	4	39497	
02-OCT-12	"A"	12	14	25		4	39498	
02-OCT-12	"O"			0	9	4	39499	
02-NOV-12	"A"			0		4	39500	
02-NOV-12	"O"	15	15	76	10	4	39501	
02-DEC-12	"A"			0		4	39502	
02-DEC-12	"O"			0	10	4	39503	
03-JAN-12	"A"	18	13	100		4	39504	
03-JAN-12	"O"			0	8	4	39505	
03-FEB-12	"A"	10	13	45		4	39506	
03-FEB-12	"O"			0	8	4	39507	
03-MAR-12	"A"			0		4	39508	
03-MAR-12	"O"	16	13	31	10	4	39509	
03-APR-12	"A"	13	13	70		4	39510	
03-APR-12	"O"			0	9	4	39511	
03-MAY-12	"A"	15	11	63		4	39512	
03-MAY-12	"O"			0	9	4	39513	
03-JUN-12	"A"	15	14	150		4	39514	
03-JUN-12	"O"			0	10	4	39515	
03-JUL-12	"A"	14	13	100		4	39516	
03-JUL-12	"O"	13	13	49	9	4	39517	
03-AUG-12	"A"			0		4	39518	
03-AUG-12	"O"			0	7	4	39519	
03-SEP-12	"A"	12	16	68		4	39520	
03-SEP-12	"O"			0	10	4	39521	
03-OCT-12	"A"	12	14	31		4	39522	
03-OCT-12	"O"			0	9	4	39523	
03-NOV-12	"A"	17	14	46		4	39524	
03-NOV-12	"O"			0	9	4	39525	
03-DEC-12	"A"	10	12	65		4	39526	
03-DEC-12	"O"			0	9	4	39527	
04-JAN-12	"A"			0		4	39528	
04-JAN-12	"O"	16	14	15	9	4	39529	
04-FEB-12	"A"	13	14	42		4	39530	
04-FEB-12	"O"			0	8	4	39531	
04-MAR-12	"A"	14	13	100		4	39532	
04-MAR-12	"O"			0	7	4	39533	
04-APR-12	"A"			0		4	39534	
04-APR-12	"O"			0	8	4	39535	
04-MAY-12	"A"	14	13	100		4	39536	
04-MAY-12	"O"			0	6	4	39537	
04-JUN-12	"A"	12	13	30		4	39538	
04-JUN-12	"O"			0	10	4	39539	
04-JUL-12	"A"	18	14	15		4	39540	
04-JUL-12	"O"			0	10	4	39541	
04-AUG-12	"A"	13	12	64		4	39542	
04-AUG-12	"O"			0	8	4	39543	
04-SEP-12	"A"			0		4	39544	
04-SEP-12	"O"			0	9	4	39545	
04-OCT-12	"A"	13	15	120		4	39546	
04-OCT-12	"O"			0	8	4	39547	
04-NOV-12	"A"			0		4	39548	
04-NOV-12	"O"			0	6	4	39549	
04-DEC-12	"A"	15	15	100		4	39550	
04-DEC-12	"O"	12	15	51	8	4	39551	
28-SEP-11	"A"	12	11	90		4	39552	
28-SEP-11	"O"					4	39553	
29-SEP-11	"A"	11	11	90		4	39554	
29-SEP-11	"O"					4	39555	
30-SEP-11	"A"	12	12	100		4	39556	
30-SEP-11	"O"					4	39557	
01-OCT-11	"A"	13	13	85		4	39558	
01-OCT-11	"O"	7	12	90	8	4	39559	
02-OCT-11	"A"					4	39560	
02-OCT-11	"O"	12	13	65	10	4	39561	
03-OCT-11	"A"					4	39562	
03-OCT-11	"O"	9	13	40	9	4	39563	
04-OCT-11	"A"	9	9	70		4	39564	
04-OCT-11	"O"					4	39565	
05-OCT-11	"A"	14	11	90		4	39566	
05-OCT-11	"O"					4	39567	
06-OCT-11	"A"	12	12	75		4	39568	
06-OCT-11	"O"					4	39569	
07-OCT-11	"A"					4	39570	
07-OCT-11	"O"					4	39571	
08-OCT-11	"A"					4	39572	
08-OCT-11	"O"	13	11	120	9	4	39573	
09-OCT-11	"A"					4	39574	
09-OCT-11	"O"					4	39575	
10-OCT-11	"A"	11	14	46		4	39576	
10-OCT-11	"O"					4	39577	
11-OCT-11	"A"	11	12	60		4	39578	
11-OCT-11	"O"					4	39579	
12-OCT-11	"A"	12	12	90		4	39580	
12-OCT-11	"O"					4	39581	
13-OCT-11	"A"	12	11	75		4	39582	
13-OCT-11	"O"				8	4	39583	
14-OCT-11	"A"					4	39584	
14-OCT-11	"O"				9	4	39585	
15-OCT-11	"A"					4	39586	
15-OCT-11	"O"	14	11	120	9	4	39587	
16-OCT-11	"A"					4	39588	
16-OCT-11	"O"				9	4	39589	
17-OCT-11	"A"					4	39590	
17-OCT-11	"O"	11	10	44	9	4	39591	
18-OCT-11	"A"	11	12	75		4	39592	
18-OCT-11	"O"				9	4	39593	
19-OCT-11	"A"	13	14	70		4	39594	
19-OCT-11	"O"				9	4	39595	
20-OCT-11	"A"	8	11	46		4	39596	
20-OCT-11	"O"				8	4	39597	
21-OCT-11	"A"					4	39598	
21-OCT-11	"O"				8	4	39599	
22-OCT-11	"A"					4	39600	
22-OCT-11	"O"	9	9	49	10	4	39601	
23-OCT-11	"A"					4	39602	
23-OCT-11	"O"				9	4	39603	
24-OCT-11	"A"					4	39604	
24-OCT-11	"O"	11	10	43	9	4	39605	
25-OCT-11	"A"	13	11	90		4	39606	
25-OCT-11	"O"				9	4	39607	
26-OCT-11	"A"	12	13	120		4	39608	
26-OCT-11	"O"				8	4	39609	
27-OCT-11	"A"	11	11	50		4	39610	
27-OCT-11	"O"				8	4	39611	
28-OCT-11	"A"					4	39612	
28-OCT-11	"O"				7	4	39613	
29-OCT-11	"A"					4	39614	
29-OCT-11	"O"	11	10	100	9	4	39615	
30-OCT-11	"A"					4	39616	
30-OCT-11	"O"				8	4	39617	
31-OCT-11	"A"					4	39618	
31-OCT-11	"O"	10	10	44	8	4	39619	
01-NOV-11	"A"	11	16	80		4	39620	
01-NOV-11	"O"				8	4	39621	
02-NOV-11	"A"	14	12	120		4	39622	
02-NOV-11	"O"				9	4	39623	
03-NOV-11	"A"	12	14	90		4	39624	
03-NOV-11	"O"				10	4	39625	
04-NOV-11	"A"	15	12	60		4	39626	
04-NOV-11	"O"				7	4	39627	
05-NOV-11	"A"					4	39628	
05-NOV-11	"O"	11	11	42	9	4	39629	
06-NOV-11	"A"					4	39630	
06-NOV-11	"O"				9	4	39631	
07-NOV-11	"A"					4	39632	
07-NOV-11	"O"	10	16	48	8	4	39633	
08-NOV-11	"A"	12	15	90		4	39634	
08-NOV-11	"O"				8	4	39635	
09-NOV-11	"A"	15	13	100		4	39636	
09-NOV-11	"O"				10	4	39637	
10-NOV-11	"A"	12	15	80		4	39638	
10-NOV-11	"O"				9	4	39639	
11-NOV-11	"A"	15	13	90		4	39640	
11-NOV-11	"O"				9	4	39641	
12-NOV-11	"A"	15	13	60		4	39642	
14-APR-13	"A"	14	13	88	0	4	39172	
14-APR-13	"O"			0	9	4	39173	
15-APR-13	"A"	15	13	35	0	4	39174	
15-APR-13	"O"			0	9	4	39175	
16-APR-13	"A"	15	15	120	0	4	39176	
16-APR-13	"O"			0	9	4	39177	
17-APR-13	"A"			0	0	4	39178	
17-APR-13	"O"	15	15	40	8	4	39179	
18-APR-13	"A"	14	12	25	0	4	39180	
18-APR-13	"O"			0	8	4	39181	
19-APR-13	"A"	14	13	45	2	4	39182	
19-APR-13	"O"			0	4	4	39183	
20-APR-13	"A"	14	13	66	2	4	39184	
20-APR-13	"O"	13	15	150	9	4	39185	
21-APR-13	"A"	14	14	45	2	4	39186	
21-APR-13	"O"	14	14	90	9	4	39187	
22-APR-13	"A"	14	15	100	1	4	39188	
22-APR-13	"O"	14	14	46	9	4	39189	
23-APR-13	"A"	14	14	30	0	4	39190	
23-APR-13	"O"	15	14	75	9	4	39191	
24-APR-13	"A"	15	13	90	1	4	39192	
24-APR-13	"O"			0	9	4	39193	
25-APR-13	"A"	13	13	90	0	4	39194	
25-APR-13	"O"	14	13	120	9	4	39195	
26-APR-13	"A"			0	2	4	39196	
26-APR-13	"O"	14	12	60	8	4	39197	
27-APR-13	"A"	12	14	60	2	4	39198	
27-APR-13	"O"	14	13	100	9	4	39199	
28-APR-13	"A"	14	12	46	1	4	39200	
28-APR-13	"O"	13	15	60	9	4	39201	
29-APR-13	"A"	13	13	60	0	4	39202	
29-APR-13	"O"	15	15	100	9	4	39203	
30-APR-13	"A"	14	13	70	1	4	39204	
30-APR-13	"O"	14	15	120	9	4	39205	
01-MAY-13	"A"			0	1	4	39206	
01-MAY-13	"O"			0	9	4	39207	
02-MAY-13	"A"	14	13	15	0	4	39208	
02-MAY-13	"O"			0	9	4	39209	
03-MAY-13	"A"			0	0	4	39210	
03-MAY-13	"O"			0	6	4	39211	
04-MAY-13	"A"	14	13	35	0	4	39212	
04-MAY-13	"O"			0	10	4	39213	
05-MAY-13	"A"			0	0	4	39214	
05-MAY-13	"O"			0	10	4	39215	
06-MAY-13	"A"			0	0	4	39216	
06-MAY-13	"O"			0	9	4	39217	
07-MAY-13	"A"	15	13	60	0	4	39218	
07-MAY-13	"O"			0	8	4	39219	
08-MAY-13	"A"			0	0	4	39220	
08-MAY-13	"O"	14	13	50	9	4	39221	
09-MAY-13	"A"	14	13	100	0	4	39222	
09-MAY-13	"O"			0	9	4	39223	
10-MAY-13	"A"			0	0	4	39224	
10-MAY-13	"O"			0	9	4	39225	
11-MAY-13	"A"			0	0	4	39226	
11-MAY-13	"O"	15	14	60	8	4	39227	
12-MAY-13	"A"			0	0	4	39228	
12-MAY-13	"O"			0	8	4	39229	
13-MAY-13	"A"	14	13	20	0	4	39230	
13-MAY-13	"O"			0	8	4	39231	
14-MAY-13	"A"	14	13	30	2	4	39232	
14-MAY-13	"O"			0	8	4	39233	
15-MAY-13	"A"	15	13	33	2	4	39234	
15-MAY-13	"O"	15	16	45	7	4	39235	
16-MAY-13	"A"			0	0	4	39236	
16-MAY-13	"O"			0	8	4	39237	
17-MAY-13	"A"			0	0	4	39238	
17-MAY-13	"O"			0	8	4	39239	
18-MAY-13	"A"	15	12	45	0	4	39240	
18-MAY-13	"O"			0	10	4	39241	
19-MAY-13	"A"	15	12	60	0	4	39242	
19-MAY-13	"O"			0	8	4	39243	
20-MAY-13	"A"			0	0	4	39244	
20-MAY-13	"O"			0	8	4	39245	
21-MAY-13	"A"	13	15	60	1	4	39246	
21-MAY-13	"O"			0	8	4	39247	
22-MAY-13	"A"			0	2	4	39248	
22-MAY-13	"O"	15	14	60	8	4	39249	
23-MAY-13	"A"	14	17	60	1	4	39250	
23-MAY-13	"O"			0	8	4	39251	
24-MAY-13	"A"			0	1	4	39252	
24-MAY-13	"O"			0	9	4	39253	
25-MAY-13	"A"			0	1	4	39254	
25-MAY-13	"O"			0	9	4	39255	
26-MAY-13	"A"			0	0	4	39256	
26-MAY-13	"O"			0	8	4	39257	
27-MAY-13	"A"			0	0	4	39258	
27-MAY-13	"O"			0	9	4	39259	
28-MAY-13	"A"	15	14	70	1	4	39260	
28-MAY-13	"O"			0	10	4	39261	
29-MAY-13	"A"	15	12	60	0	4	39262	
29-MAY-13	"O"			0	9	4	39263	
30-MAY-13	"A"	15	13	60	0	4	39264	
30-MAY-13	"O"			0	8	4	39265	
31-MAY-13	"A"			0	2	4	39266	
31-MAY-13	"O"			0	9	4	39267	
01-JUN-13	"A"			0	0	4	39268	
01-JUN-13	"O"			0	9	4	39269	
02-JUN-13	"A"			0	0	4	39270	
02-JUN-13	"O"			0	10	4	39271	
03-JUN-13	"A"			0	0	4	39272	
03-JUN-13	"O"			0	8	4	39273	
04-JUN-13	"A"	15	13	60	0	4	39274	
04-JUN-13	"O"			0	8	4	39275	
05-JUN-13	"A"	15	11	60	0	4	39276	
05-JUN-13	"O"			0	8	4	39277	
06-JUN-13	"A"	15	14	60	0	4	39278	
06-JUN-13	"O"			0	8	4	39279	
07-JUN-13	"A"			0	2	4	39280	
07-JUN-13	"O"			0	8	4	39281	
08-JUN-13	"A"			0	0	4	39282	
08-JUN-13	"O"			0	10	4	39283	
09-JUN-13	"A"	16	12	45	0	4	39284	
09-JUN-13	"O"			0	9	4	39285	
10-JUN-13	"A"	15	16	62	0	4	39286	
10-JUN-13	"O"			0	8	4	39287	
11-JUN-13	"A"	15	13	72	0	4	39288	
11-JUN-13	"O"			0	8	4	39289	
12-JUN-13	"A"	13	13	60	0	4	39290	
12-JUN-13	"O"			0	8	4	39291	
13-JUN-13	"A"			0	0	4	39292	
13-JUN-13	"O"			0	8	4	39293	
14-JUN-13	"A"			0	0	4	39294	
14-JUN-13	"O"			0	8	4	39295	
15-JUN-13	"A"			0	0	4	39296	
15-JUN-13	"O"			0	9	4	39297	
16-JUN-13	"A"			0	0	4	39298	
16-JUN-13	"O"			0	9	4	39299	
17-JUN-13	"A"			0	0	4	39300	
17-JUN-13	"O"			0	8	4	39301	
18-JUN-13	"A"	13	13	35	0	4	39302	
18-JUN-13	"O"			0	8	4	39303	
19-JUN-13	"A"	14	12	60	0	4	39304	
19-JUN-13	"O"			0	8	4	39305	
20-JUN-13	"A"	15	11	42	0	4	39306	
20-JUN-13	"O"			0	8	4	39307	
21-JUN-13	"A"			0	0	4	39308	
21-JUN-13	"O"			0	8	4	39309	
22-JUN-13	"A"	15	11	39	0	4	39310	
22-JUN-13	"O"			0	8	4	39311	
23-JUN-13	"A"	14	12	45	0	4	39312	
23-JUN-13	"O"			0	7	4	39313	
24-JUN-13	"A"			0	1	4	39314	
24-JUN-13	"O"			0	7	4	39315	
25-JUN-13	"A"	15	13	62	0	4	39316	
25-JUN-13	"O"			0	8	4	39317	
26-JUN-13	"A"	13	14	60	0	4	39318	
26-JUN-13	"O"			0	9	4	39319	
27-JUN-13	"A"	15	13	35	0	4	39320	
27-JUN-13	"O"			0	7	4	39321	
28-JUN-13	"A"			0	0	4	39322	
28-JUN-13	"O"			0	9	4	39323	
29-JUN-13	"A"	14	12	48	0	4	39324	
29-JUN-13	"O"			0	9	4	39325	
30-JUN-13	"A"	14	10	50	0	4	39326	
30-JUN-13	"O"			0	8	4	39327	
01-JUL-13	"A"	15	13	60	0	4	39328	
01-JUL-13	"O"			0	8	4	39329	
02-JUL-13	"A"	15	10	52	0	4	39330	
02-JUL-13	"O"			0	8	4	39331	
03-JUL-13	"A"	17	14	70	2	4	39332	
03-JUL-13	"O"	14	12	45	8	4	39333	
04-JUL-13	"A"	15	13	40	0	4	39334	
04-JUL-13	"O"			0	11	4	39335	
05-JUL-13	"A"			0	0	4	39336	
05-JUL-13	"O"	14	11	42	8	4	39337	
06-JUL-13	"A"	14	13	45	0	4	39338	
06-JUL-13	"O"			0	9	4	39339	
07-JUL-13	"A"	15	13	120	0	4	39340	
07-JUL-13	"O"			0	7	4	39341	
08-JUL-13	"A"			0	0	4	39342	
08-JUL-13	"O"			0	10	4	39343	
09-JUL-13	"A"	15	13	52	0	4	39344	
09-JUL-13	"O"			0	9	4	39345	
10-JUL-13	"A"	16	13	60	0	4	39346	
10-JUL-13	"O"			0	10	4	39347	
11-JUL-13	"A"	15	12	55	0	4	39348	
11-JUL-13	"O"			0	9	4	39349	
12-JUL-13	"A"	14	10	45	0	4	39350	
12-JUL-13	"O"			0	10	4	39351	
